"testing_strategy","weighted_risk_reduction"
"every_other_day",0.24678372732532
"every_other_day",0.175552895557568
"every_other_day",0.129968719749482
"every_other_day",0.147096148767644
"every_other_day",0.140378500613939
"every_other_day",0.124203185757753
"every_other_day",0.183113659468881
"every_other_day",0.109713407943092
"every_other_day",0.251533774844695
"every_other_day",0.216789264090218
"every_other_day",0.167853735579785
"every_other_day",0.36590713888957
"every_other_day",0.261177305564443
"every_other_day",0.156282291663436
"every_other_day",0.162586941770995
"every_other_day",0.157759601634679
"every_other_day",0.141502970512086
"every_other_day",0.15893368770798
"every_other_day",0.127640911819504
"every_other_day",0.141155481017256
"every_other_day",0.161202430107338
"every_other_day",0.128526843204948
"every_other_day",0.15369091150369
"every_other_day",0.186498687697567
"every_other_day",0.238780926122873
"every_other_day",0.138872070226525
"every_other_day",0.163335444202403
"every_other_day",0.236967330417916
"every_other_day",0.144134804057168
"every_other_day",0.18748693992756
"every_other_day",0.119509064268782
"every_other_day",0.177622165981924
"every_other_day",0.171906498855506
"every_other_day",0.137558151350186
"every_other_day",0.258016644417681
"every_other_day",0.140369677659111
"every_other_day",0.129271874405834
"every_other_day",0.153252010432179
"every_other_day",0.168089842379178
"every_other_day",0.142484083095949
"every_other_day",0.272759610922174
"every_other_day",0.195105319370307
"every_other_day",0.1363154461862
"every_other_day",0.191600843303364
"every_other_day",0.15847942281498
"every_other_day",0.114650084754323
"every_other_day",0.10421845190077
"every_other_day",0.218947119104912
"every_other_day",0.179976588365044
"every_other_day",0.150941060268806
"every_other_day",0.185437026363566
"every_other_day",0.136442371556255
"every_other_day",0.195844924881302
"every_other_day",0.188959030956089
"every_other_day",0.180112899562386
"every_other_day",0.213419944041793
"every_other_day",0.237188703248699
"every_other_day",0.252276727419398
"every_other_day",0.215954314472046
"every_other_day",0.169844263223888
"every_other_day",0.120697000804668
"every_other_day",0.117466263652454
"every_other_day",0.183918999572455
"every_other_day",0.162165339583843
"every_other_day",0.132716209527824
"every_other_day",0.17419949826499
"every_other_day",0.162220020107287
"every_other_day",0.159697530661557
"every_other_day",0.145115324151348
"every_other_day",0.168950005150283
"every_other_day",0.152430577447326
"every_other_day",0.218050337931339
"every_other_day",0.129413402287694
"every_other_day",0.122093988369466
"every_other_day",0.216418615178751
"every_other_day",0.339564705097764
"every_other_day",0.221039579747128
"every_other_day",0.166093833267843
"every_other_day",0.134905966994634
"every_other_day",0.146709723581457
"every_other_day",0.191669939218806
"every_other_day",0.121607206837606
"every_other_day",0.192587847569114
"every_other_day",0.244237542816298
"every_other_day",0.160075787273277
"every_other_day",0.114587237779406
"every_other_day",0.15242241125376
"every_other_day",0.197802348618884
"every_other_day",0.164109689748105
"every_other_day",0.163444949591369
"every_other_day",0.165478174333913
"every_other_day",0.107039418120058
"every_other_day",0.245579251572304
"every_other_day",0.132667451824857
"every_other_day",0.112785829642385
"every_other_day",0.2116143786503
"every_other_day",0.127909203246385
"every_other_day",0.155022021013218
"every_other_day",0.136813614781068
"every_other_day",0.138045554962612
"every_other_day",0.118355009645024
"every_other_day",0.161210914942351
"every_other_day",0.135516536425456
"every_other_day",0.145894401358939
"every_other_day",0.211470528089779
"every_other_day",0.233689999768362
"every_other_day",0.201630607156746
"every_other_day",0.223214771898985
"every_other_day",0.152822102185576
"every_other_day",0.12180081624375
"every_other_day",0.136115621200699
"every_other_day",0.156682651833446
"every_other_day",0.180962045800765
"every_other_day",0.148823382207075
"every_other_day",0.161576731055128
"every_other_day",0.177374345116039
"every_other_day",0.233227843845858
"every_other_day",0.150907193179068
"every_other_day",0.162332060326153
"every_other_day",0.19887657031517
"every_other_day",0.14383510472525
"every_other_day",0.160386760504148
"every_other_day",0.151004199731029
"every_other_day",0.184481611812603
"every_other_day",0.125310829472543
"every_other_day",0.339988617138557
"every_other_day",0.14212439417819
"every_other_day",0.210288556763993
"every_other_day",0.190335007533912
"every_other_day",0.190143374312503
"every_other_day",0.178341726420319
"every_other_day",0.137606444297216
"every_other_day",0.178026953786544
"every_other_day",0.156601228275239
"every_other_day",0.157627410569642
"every_other_day",0.123687655504924
"every_other_day",0.153561067514969
"every_other_day",0.161216911754131
"every_other_day",0.166307036941323
"every_other_day",0.118628728929029
"every_other_day",0.149784862673855
"every_other_day",0.149521132757323
"every_other_day",0.144768244020801
"every_other_day",0.116260215326288
"every_other_day",0.150577350621972
"every_other_day",0.206285955399253
"every_other_day",0.184731607235209
"every_other_day",0.197802086400037
"every_other_day",0.161635652453879
"every_other_day",0.173206630784613
"every_other_day",0.257084418495422
"every_other_day",0.14796347429409
"every_other_day",0.120023012484483
"every_other_day",0.17701388759257
"every_other_day",0.24459453281152
"every_other_day",0.1712833954844
"every_other_day",0.243965727258196
"every_other_day",0.27191268863198
"every_other_day",0.134318204982016
"every_other_day",0.145174293512504
"every_other_day",0.186183590790887
"every_other_day",0.174455550488617
"every_other_day",0.161784301702782
"every_other_day",0.216807626212773
"every_other_day",0.190790331947612
"every_other_day",0.119734751967704
"every_other_day",0.177985088807386
"every_other_day",0.151728725287946
"every_other_day",0.145873036394217
"every_other_day",0.239524211811298
"every_other_day",0.188328829258176
"every_other_day",0.198906271113774
"every_other_day",0.250427845748867
"every_other_day",0.187295010564138
"every_other_day",0.136207770264854
"every_other_day",0.154142822883243
"every_other_day",0.261597846137109
"every_other_day",0.118200308050609
"every_other_day",0.157635562136551
"every_other_day",0.137334571504578
"every_other_day",0.154516236825326
"every_other_day",0.122344319682096
"every_other_day",0.184459456025065
"every_other_day",0.16048452274228
"every_other_day",0.15592043024025
"every_other_day",0.149109115317545
"every_other_day",0.146426420882036
"every_other_day",0.176239486741927
"every_other_day",0.30241787839289
"every_other_day",0.165857587542953
"every_other_day",0.144983535941885
"every_other_day",0.127535413546367
"every_other_day",0.169329404313431
"every_other_day",0.184407268001726
"every_other_day",0.232003902964543
"every_other_day",0.1319512027636
"every_other_day",0.137924529967847
"every_other_day",0.151900144997545
"every_other_day",0.148830344796824
"every_other_day",0.126717691854367
"every_other_day",0.205014085343763
"every_other_day",0.127005465293332
"every_other_day",0.129129961208857
"every_other_day",0.191911484738502
"every_other_day",0.23371618985055
"every_other_day",0.133617137034056
"every_other_day",0.148496250854195
"every_other_day",0.184737310943299
"every_other_day",0.216020294396086
"every_other_day",0.122772164176185
"every_other_day",0.149308483122295
"every_other_day",0.295013711058118
"every_other_day",0.184743494649135
"every_other_day",0.209450382328193
"every_other_day",0.130807446194238
"every_other_day",0.16235870432755
"every_other_day",0.190007169833664
"every_other_day",0.207302885651902
"every_other_day",0.152901471630463
"every_other_day",0.206710498818965
"every_other_day",0.170223243060704
"every_other_day",0.21951079478795
"every_other_day",0.284560418637082
"every_other_day",0.19684209595924
"every_other_day",0.294456087875549
"every_other_day",0.236657828312528
"every_other_day",0.250995950152289
"every_other_day",0.148464810250809
"every_other_day",0.1513294975949
"every_other_day",0.166156280907859
"every_other_day",0.188498732489256
"every_other_day",0.182422188252098
"every_other_day",0.275793625818394
"every_other_day",0.193117529700389
"every_other_day",0.149383410537079
"every_other_day",0.139359949072196
"every_other_day",0.139232279206439
"every_other_day",0.155987704642493
"every_other_day",0.161706987911718
"every_other_day",0.129044771635303
"every_other_day",0.129490506076489
"every_other_day",0.134913218782183
"every_other_day",0.148827765897979
"every_other_day",0.181515258508666
"every_other_day",0.186259930709718
"every_other_day",0.199323881322073
"every_other_day",0.160654783818841
"every_other_day",0.1141694224695
"every_other_day",0.151644389748569
"every_other_day",0.16974191877201
"every_other_day",0.199071955735156
"every_other_day",0.210592874967173
"every_other_day",0.157569217255845
"every_other_day",0.21157663797081
"every_other_day",0.142915676874612
"every_other_day",0.137592641627743
"every_other_day",0.238826996244503
"every_other_day",0.152239595841299
"every_other_day",0.35485501755645
"every_other_day",0.213999115790222
