"1","2","3"
0.926012595567826,0.807885653888261,0.980261089751263
0.820786277199863,0.664982676050774,0.92461652389972
0.497433918724447,0.361089396296779,0.631596148878702
0.265476138028061,0.188117623162915,0.349915323849209
