"1","2","3"
0.922254128562484,0.801782613464933,0.979626548700724
0.815143314798485,0.657357376734414,0.923168056037722
0.489865415471875,0.353961528283191,0.62524216249319
0.260167448181919,0.184758506759487,0.340434455577681
