"1","2","3"
0.912874355551074,0.784387511711207,0.976814447715109
0.800176408809407,0.637634499026623,0.916613362103561
0.477676259002115,0.341875027311422,0.615630363400757
0.245245976523835,0.175251010125454,0.320419755087127
