"testing_strategy","weighted_risk_reduction"
"every_other_day",0.259695626835847
"every_other_day",0.183303015019323
"every_other_day",0.130929811479784
"every_other_day",0.152535375035227
"every_other_day",0.141110028544944
"every_other_day",0.124836528258783
"every_other_day",0.186878846339118
"every_other_day",0.110818425349805
"every_other_day",0.256720849065301
"every_other_day",0.221031854409445
"every_other_day",0.168394889616425
"every_other_day",0.367370034147883
"every_other_day",0.27460100396854
"every_other_day",0.160325698871377
"every_other_day",0.166134584795049
"every_other_day",0.160450649649674
"every_other_day",0.14356429659362
"every_other_day",0.160229070302392
"every_other_day",0.12776511274786
"every_other_day",0.141992434736894
"every_other_day",0.16206361887845
"every_other_day",0.128975418672793
"every_other_day",0.155368016911188
"every_other_day",0.187997752827932
"every_other_day",0.24626723264331
"every_other_day",0.139402558555692
"every_other_day",0.16357050523127
"every_other_day",0.270187238063076
"every_other_day",0.144178892329551
"every_other_day",0.198694388191351
"every_other_day",0.120343080611449
"every_other_day",0.179664161377228
"every_other_day",0.175033161364278
"every_other_day",0.138890951121164
"every_other_day",0.259938592348321
"every_other_day",0.142241972636432
"every_other_day",0.12974351712091
"every_other_day",0.155319299126689
"every_other_day",0.17927864318714
"every_other_day",0.144392640144106
"every_other_day",0.274493345570663
"every_other_day",0.19887410362549
"every_other_day",0.137035580853891
"every_other_day",0.19530298216395
"every_other_day",0.160632103117879
"every_other_day",0.115707198581906
"every_other_day",0.104641845922534
"every_other_day",0.221614363672524
"every_other_day",0.181917197918617
"every_other_day",0.15446492092733
"every_other_day",0.191641357251541
"every_other_day",0.136811984870481
"every_other_day",0.196805167552231
"every_other_day",0.191886243246356
"every_other_day",0.183324270913186
"every_other_day",0.225249267081589
"every_other_day",0.245161323575072
"every_other_day",0.25338744229173
"every_other_day",0.222958715609085
"every_other_day",0.171275507580119
"every_other_day",0.120916334032984
"every_other_day",0.118179133234439
"every_other_day",0.18829269794847
"every_other_day",0.166564443430684
"every_other_day",0.132786007541204
"every_other_day",0.180132221918384
"every_other_day",0.169371350058413
"every_other_day",0.163207840653487
"every_other_day",0.145772271610433
"every_other_day",0.170711057131058
"every_other_day",0.153431720770142
"every_other_day",0.22575583975133
"every_other_day",0.134508360149693
"every_other_day",0.122697422887948
"every_other_day",0.221711587505439
"every_other_day",0.346800738824164
"every_other_day",0.223979158270077
"every_other_day",0.166838757265702
"every_other_day",0.137247791293031
"every_other_day",0.153026511637565
"every_other_day",0.1927472693319
"every_other_day",0.123862660014696
"every_other_day",0.194125454849398
"every_other_day",0.247142333545701
"every_other_day",0.164144428248615
"every_other_day",0.114662268952781
"every_other_day",0.154147999640817
"every_other_day",0.197886068701118
"every_other_day",0.170605861604707
"every_other_day",0.164579258363754
"every_other_day",0.174731126242985
"every_other_day",0.107527637274789
"every_other_day",0.247958757154243
"every_other_day",0.134266716318087
"every_other_day",0.112814523385199
"every_other_day",0.22473742097274
"every_other_day",0.131033110055155
"every_other_day",0.162976080709289
"every_other_day",0.137703628297272
"every_other_day",0.141459451161355
"every_other_day",0.11864584568586
"every_other_day",0.16573416491621
"every_other_day",0.14329422882997
"every_other_day",0.152543643579842
"every_other_day",0.2118662869232
"every_other_day",0.233727797534762
"every_other_day",0.206835247493427
"every_other_day",0.22959963006442
"every_other_day",0.153834488470065
"every_other_day",0.121929163740214
"every_other_day",0.136329922739102
"every_other_day",0.157289338037836
"every_other_day",0.182066989474465
"every_other_day",0.149134116689551
"every_other_day",0.166099762327405
"every_other_day",0.179007696252257
"every_other_day",0.237274933103267
"every_other_day",0.156996954508107
"every_other_day",0.162940936568158
"every_other_day",0.200592930373002
"every_other_day",0.14577251925686
"every_other_day",0.164783433783422
"every_other_day",0.151747846704217
"every_other_day",0.187534599846235
"every_other_day",0.125639595041708
"every_other_day",0.341973909132849
"every_other_day",0.146420263338859
"every_other_day",0.22103847498368
"every_other_day",0.193446886587163
"every_other_day",0.192907997431474
"every_other_day",0.1787226082436
"every_other_day",0.141709974224309
"every_other_day",0.182983681197853
"every_other_day",0.162910482428536
"every_other_day",0.163011717315146
"every_other_day",0.127259347344197
"every_other_day",0.159826988999659
"every_other_day",0.172722721397063
"every_other_day",0.170975107621525
"every_other_day",0.119439781290891
"every_other_day",0.15122381092253
"every_other_day",0.151011324241709
"every_other_day",0.146706348936811
"every_other_day",0.116444078841363
"every_other_day",0.153154219415643
"every_other_day",0.207422994726531
"every_other_day",0.187405173594647
"every_other_day",0.201426958848541
"every_other_day",0.162504298475257
"every_other_day",0.174096370065671
"every_other_day",0.263450443590161
"every_other_day",0.151633842820104
"every_other_day",0.120739255471011
"every_other_day",0.177512336604044
"every_other_day",0.245203656103356
"every_other_day",0.172307605864732
"every_other_day",0.247565926029419
"every_other_day",0.285578760936881
"every_other_day",0.136999676412523
"every_other_day",0.146024027651181
"every_other_day",0.191267718042557
"every_other_day",0.181047327092261
"every_other_day",0.16420955420975
"every_other_day",0.235927764727268
"every_other_day",0.192706447878119
"every_other_day",0.119898258774699
"every_other_day",0.179276195234329
"every_other_day",0.152902219854652
"every_other_day",0.146007565019326
"every_other_day",0.243244609149902
"every_other_day",0.192198111768584
"every_other_day",0.205152145164144
"every_other_day",0.260598414497747
"every_other_day",0.194766780713809
"every_other_day",0.137133428634726
"every_other_day",0.154560701947701
"every_other_day",0.28538615739443
"every_other_day",0.118332298655728
"every_other_day",0.159629378011885
"every_other_day",0.142045273390925
"every_other_day",0.156307545819788
"every_other_day",0.122825680539377
"every_other_day",0.188370798774608
"every_other_day",0.161257483815531
"every_other_day",0.161248339567085
"every_other_day",0.151003556746315
"every_other_day",0.149007144240075
"every_other_day",0.18236092186747
"every_other_day",0.308208594865569
"every_other_day",0.166613278118735
"every_other_day",0.145339856391058
"every_other_day",0.127912783807765
"every_other_day",0.170207579106781
"every_other_day",0.188465547786657
"every_other_day",0.232166306420007
"every_other_day",0.133076659098355
"every_other_day",0.138218723528693
"every_other_day",0.158071665144072
"every_other_day",0.164733309002956
"every_other_day",0.127808014055825
"every_other_day",0.20956663145007
"every_other_day",0.127633224128759
"every_other_day",0.13092879437184
"every_other_day",0.194785475809592
"every_other_day",0.242287130373811
"every_other_day",0.134195749955362
"every_other_day",0.152074834547935
"every_other_day",0.1913890447652
"every_other_day",0.227193746952758
"every_other_day",0.12463246532533
"every_other_day",0.153400441171347
"every_other_day",0.302592510466762
"every_other_day",0.184990092860457
"every_other_day",0.214735323606587
"every_other_day",0.131876327408374
"every_other_day",0.168367776460021
"every_other_day",0.193050826652804
"every_other_day",0.215235938934003
"every_other_day",0.154348201425473
"every_other_day",0.228646278217004
"every_other_day",0.171259156238183
"every_other_day",0.220722627806517
"every_other_day",0.289665671821101
"every_other_day",0.20505412574539
"every_other_day",0.308538111287943
"every_other_day",0.238110881311822
"every_other_day",0.25432703920473
"every_other_day",0.154408935694388
"every_other_day",0.153333939274538
"every_other_day",0.166350755896417
"every_other_day",0.189436550123675
"every_other_day",0.184442112002054
"every_other_day",0.277953158277774
"every_other_day",0.195907453159532
"every_other_day",0.149857081681801
"every_other_day",0.140993844250514
"every_other_day",0.140243720176712
"every_other_day",0.163141191005492
"every_other_day",0.163646489689657
"every_other_day",0.130773232233906
"every_other_day",0.133203304189739
"every_other_day",0.135805114164106
"every_other_day",0.148926055879565
"every_other_day",0.194419758007224
"every_other_day",0.190379950710775
"every_other_day",0.201505902601132
"every_other_day",0.164266393619663
"every_other_day",0.114928054649941
"every_other_day",0.158342856137982
"every_other_day",0.179058604617014
"every_other_day",0.21184977036849
"every_other_day",0.219284667640861
"every_other_day",0.158030419298839
"every_other_day",0.221455097678484
"every_other_day",0.145742273490588
"every_other_day",0.137788417681673
"every_other_day",0.24022832228301
"every_other_day",0.15443009626582
"every_other_day",0.377884538686811
